,Country,PAF1998,PAF1999,PAF2000,PAF2001,PAF2002,PAF2003,PAF2004,PAF2005,PAF2006,PAF2007,PAF2008,PAF2009,PAF2010,PAF2011,PAF2012,PAF2013,PAF2014,PAF2015,PAF2016,NA,NA
89,Hungary,0.235923221,0.225635217,0.213570145,0.192923006,0.21118263,0.200054506,0.173487027,0.195546866,0.196197298,0.162212566,0.15909145,0.179949418,0.195546866,0.192261437,0.169801417,0.165283969,0.155117474,0.170544174,0.148582568,0.146073093,0.153504557
90,Iceland,0.004643713,0.004643713,0.003200438,0.002042776,0.006354023,0.005394183,0.006354023,0.002042776,0.001589841,0.001130932,0.003200438,0.004643713,0.002042776,0.003200438,0.002584281,0.003917141,0.004643713,0.002584281,0.002042776,0.007276815,0.004643713
91,India,0.316623772,0.317939163,0.330817865,0.336146539,0.343245399,0.340446627,0.343522362,0.326849528,0.327158465,0.340163802,0.353672406,0.361933374,0.355720307,0.375123096,0.389099275,0.378171833,0.374016828,0.361202332,0.383443517,0.370413256,0.383236764
92,Indonesia,0.281362281,0.280952908,0.271692685,0.267315578,0.254928538,0.22784853,0.245671906,0.238018704,0.258223169,0.238018704,0.24060519,0.231660147,0.256347903,0.248646156,0.251088225,0.24060519,0.255876021,0.267315578,0.255876021,0.241629741,0.236973918
93,Iran,0.233270236,0.239574928,0.228397811,0.217677669,0.218257284,0.231120354,0.20997759,0.212380119,0.216513108,0.222831511,0.253497939,0.258688946,0.242139891,0.254452928,0.247165073,0.238538899,0.230579,0.238538899,0.231660147,0.225077799,0.236973918
94,Iraq,0.172755496,0.193582319,0.222265739,0.194894234,0.201954539,0.208764913,0.195546866,0.21709628,0.215928143,0.22784853,0.261458487,0.261915938,0.253497939,0.244669664,0.244669664,0.226745127,0.203835993,0.231660147,0.214752792,0.220558202,0.221129094
95,Ireland,0.093801666,0.082072108,0.082072108,0.067973203,0.071965953,0.113991995,0.048867568,0.067973203,0.066614026,0.07064863,0.061019307,0.0638497,0.05360477,0.056634391,0.052053512,0.052053512,0.055131147,0.045549857,0.043829754,0.04020804,0.045549857
96,Isla San Ambrosio (CHL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Israel,0.175665191,0.166044246,0.180654338,0.184830848,0.188919214,0.195546866,0.191597596,0.179949418,0.192923006,0.189592293,0.190931469,0.19026304,0.196845547,0.198777325,0.188243786,0.203835993,0.197491625,0.204459074,0.173487027,0.182753845,0.196197298
98,Italy,0.225635217,0.229491576,0.217677669,0.177819143,0.193582319,0.192261437,0.181356704,0.176385839,0.174215806,0.163754377,0.166044246,0.180654338,0.162212566,0.174215806,0.15909145,0.159876483,0.15909145,0.160658329,0.150237366,0.135688411,0.155918874
99,Cote d'Ivoire,0.367878093,0.326539968,0.366709767,0.295855625,0.331118885,0.305336486,0.388306759,0.347614816,0.313286663,0.350543967,0.35673319,0.316293204,0.313623545,0.342411352,0.336437109,0.2932075,0.289350379,0.363624174,0.355211114,0.334391182,0.332317026
100,Jamaica,0.079612481,0.089216222,0.099355067,0.090375165,0.092667703,0.111975566,0.089216222,0.10682995,0.109935619,0.118934693,0.108906594,0.096045835,0.098259393,0.079612481,0.105782126,0.103666929,0.111975566,0.107871404,0.091525596,0.092667703,0.098259393
101,Japan,0.167555885,0.140952279,0.183448656,0.171284091,0.153504557,0.159876483,0.140952279,0.154312712,0.160658329,0.151059414,0.160658329,0.150237366,0.140085148,0.138338802,0.140952279,0.138338802,0.141815438,0.131185639,0.12087409,0.139214004,0.140085148
102,Jersey (UK),0.141815438,0.133900364,0.115985609,0.112986675,0.10259933,0.126570531,0.093801666,0.083286607,0.10259933,0.096045835,0.092667703,0.096045835,0.083286607,0.097156364,0.075841983,0.096045835,0.071965953,0.065239746,0.082072108,0.07064863,0.075841983
103,Jordan,0.156716942,0.138338802,0.155117474,0.175665191,0.188243786,0.215341374,0.196197298,0.192923006,0.200054506,0.200689936,0.204459074,0.201954539,0.206931377,0.208764913,0.201323276,0.211782313,0.199416974,0.214162385,0.180654338,0.191597596,0.207544507
